"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000074577",0.200489764911065,5.50377498238181,0.505413566297589,0.627003280955765,0.694102565144694,-7.32967209814235
"ENSMUSG00000062070",0.200445357893049,11.1523124652901,0.731342824209957,0.485600635649617,0.564547407993607,-7.18030531327118
"ENSMUSG00000026833",-0.200317199711765,5.54790520095558,-0.791938812124472,0.451416396913188,0.531151114443559,-7.13204720532017
"ENSMUSG00000074166",-0.200309447383244,9.38291754302664,-1.05366945354854,0.323054589015465,0.40584806926764,-6.88772181793903
"ENSMUSG00000020701",-0.200268191498068,2.95606872755612,-0.373576374011784,0.718501740079466,0.773875419324345,-7.3931244405241
"ENSMUSG00000078864",0.200222455446841,3.34127066116687,0.402056597095521,0.698253163756598,0.756947548742311,-7.38095871999294
"ENSMUSG00000095028",-0.200074925996933,7.88343633330252,-0.949430285415313,0.370414308003516,0.453692931713124,-6.99168582668563
"ENSMUSG00000069607",-0.200036101024507,6.40668844386746,-0.754586912295841,0.472292333745301,0.551168694868409,-7.16218633799227
"ENSMUSG00000080917",-0.199788154560203,4.83513905094333,-0.665148718934105,0.524810152657722,0.602497891936309,-7.22916558810741
"ENSMUSG00000074006",-0.199758410703174,5.66073500776368,-0.859454971407639,0.415294932894975,0.497279192247734,-7.07444707045202
"ENSMUSG00000106387",-0.199722701565342,4.98691418285271,-0.592430601375916,0.570052542987566,0.642587623766066,-7.27803736035542
"ENSMUSG00000029759",-0.199380729133971,8.20789325129298,-0.773346968359236,0.461728444002863,0.541980868106206,-7.14720529782197
"ENSMUSG00000104695",0.199315604507751,3.3109982819949,0.450271096556537,0.66456083979333,0.727215185507307,-7.35841506942723
"ENSMUSG00000031971",-0.199147264207409,7.22961182337259,-0.931850878006497,0.378890267859831,0.46176197798614,-7.00837838875211
"ENSMUSG00000099719",-0.19890584008958,4.46072872171127,-0.492957338933403,0.635391845124335,0.701913753091055,-7.3364381432958
"ENSMUSG00000025503",-0.198894219678692,11.6024976107444,-1.02931805788996,0.333677085700496,0.416366742506741,-6.91275440154572
"ENSMUSG00000032380",-0.198595529380541,5.28032939074484,-0.642575353348457,0.538616176691139,0.615766874454244,-7.24488268561242
"ENSMUSG00000031482",0.198578496903794,8.29843597772241,0.810144824233583,0.441470711173286,0.522140143370408,-7.11690651075083
"ENSMUSG00000003559",-0.198520716586954,8.93225604312321,-1.201377012855,0.264228840979916,0.34570865552741,-6.72675946943574
"ENSMUSG00000021265",-0.198075557405253,5.99116455061074,-0.81582727771115,0.43839744190435,0.519672093155788,-7.11212109299262
"ENSMUSG00000029925",-0.198059625659766,9.72202316085292,-1.48755966643056,0.175482743241941,0.246080225489795,-6.37582053296537
"ENSMUSG00000005510",0.197970600172813,10.1538714212352,0.935320388718244,0.377206185661819,0.460611262377343,-7.00510366681759
"ENSMUSG00000021597",-0.197802602517205,9.98465491031233,-1.09237553617937,0.306716517450643,0.389755930878086,-6.8470311494495
"ENSMUSG00000032381",0.197700447484154,9.70519581489281,0.953515549212732,0.368464909142067,0.451790641883528,-6.98777108412829
"ENSMUSG00000038225",-0.19751334455014,9.81602910109005,-1.28336127963401,0.235569823837809,0.314154265558193,-6.63112195624082
"ENSMUSG00000028528",0.197413347028172,4.2819154204889,0.391851961688812,0.705479861016553,0.76297000761866,-7.38541660891662
"ENSMUSG00000030036",0.197360628174694,10.3946995022122,1.05775520150597,0.32129841606023,0.40401240418297,-6.88347845945042
"ENSMUSG00000093838",0.196920658103345,8.67420057308806,0.796071409394741,0.449145566116532,0.529024567727212,-7.12863609036843
"ENSMUSG00000023055",0.196597047643852,10.1136758288419,1.59746765402008,0.149132418941352,0.215319166120679,-6.22959171436671
"ENSMUSG00000020392",-0.196110979006651,10.1574019540535,-1.3100947312076,0.226810750650071,0.304403906402097,-6.59903684486755
"ENSMUSG00000082279",-0.195970109756071,5.45184630527824,-0.71711006412823,0.493868556003452,0.572252431727858,-7.19115542073633
"ENSMUSG00000028347",-0.195954243879441,5.19338886926336,-0.522795494571348,0.615393694661801,0.68412597744221,-7.31996632855264
"ENSMUSG00000019054",-0.195827880540632,10.5909616589289,-1.03858354673666,0.329603858497835,0.412185394995101,-6.90328209880259
"ENSMUSG00000005410",0.195720631922104,10.729179451042,1.13371698380647,0.289997222717532,0.372869129021716,-6.80238054865894
"ENSMUSG00000053730",-0.195491765408586,7.67197305831714,-1.13041718859313,0.291304279184156,0.374198406275201,-6.80598866039155
"ENSMUSG00000079003",-0.195260269352129,8.91121904375028,-1.28658595499985,0.234498278197593,0.313081281931036,-6.62727458819888
"ENSMUSG00000015290",0.195120364813627,8.88056991973722,1.1107046777245,0.299211367654279,0.382062175218442,-6.82738413916703
"ENSMUSG00000025498",-0.195093139680131,10.3737054046889,-0.872517943344771,0.408547715802888,0.49074456372885,-7.0628495606965
"ENSMUSG00000017837",-0.194815062639538,9.28263304949911,-1.2055802390602,0.262692125177478,0.343829448244527,-6.72196075431308
"ENSMUSG00000030064",-0.194667361338519,10.7507201616836,-1.25443624702975,0.24536782044062,0.324628831989444,-6.66534730280594
"ENSMUSG00000024124",0.194642220030142,6.65887917007598,0.945400337258636,0.372344816968268,0.455649983309274,-6.99553445979698
"ENSMUSG00000038390",0.194521571566608,4.18953002185883,0.574302193216176,0.581671705028673,0.653212173833446,-7.28941785300545
"ENSMUSG00000029727",0.194456651797466,4.24688400857453,0.489788495058662,0.637534929758962,0.703984107138796,-7.33813409117918
"ENSMUSG00000076670",-0.194321857185638,7.75016146626584,-0.243113664403112,0.814083208004536,0.85516824795445,-7.43771738758443
"ENSMUSG00000042903",-0.194245456484678,9.53449754840662,-1.43816989860479,0.188626427442778,0.261904658379591,-6.43963568528672
"ENSMUSG00000022231",-0.194206102173464,8.90406002212778,-0.70618999034536,0.500272968300612,0.578596400426042,-7.1993531702234
"ENSMUSG00000080935",-0.194103444917165,4.58510065424957,-0.543831253704015,0.601496716900369,0.67107356098627,-7.30781141819852
"ENSMUSG00000056492",-0.193991534994835,6.76149687969751,-0.76731841079014,0.465105835525331,0.545104357637767,-7.15205404333487
"ENSMUSG00000073125",-0.193988373448231,7.55711690616703,-0.235145013530376,0.820050077184938,0.861040007445945,-7.43984086378284
"ENSMUSG00000032641",-0.193817051013212,7.09845370591958,-1.04503290222237,0.326791471829006,0.409490942193053,-6.89665072996144
"ENSMUSG00000034673",-0.193554226992314,9.8647088226578,-1.45334877443432,0.184497113123976,0.25721421634222,-6.42015546864168
"ENSMUSG00000031824",-0.19317052398462,9.57476671906167,-1.07162637812364,0.315391881777346,0.397827151669048,-6.86898033896656
"ENSMUSG00000026556",0.1930379153379,8.32048676107696,0.869194272870555,0.410256992096986,0.492452214177065,-7.06581407556643
"ENSMUSG00000006818",0.192728703360142,10.2767701425315,1.38333123568459,0.204230218213051,0.279211126836289,-6.50900121377689
"ENSMUSG00000045665",0.192608202276965,8.96008974284621,1.08029531837066,0.311744090589096,0.394214568261493,-6.85984802840407
"ENSMUSG00000098814",-0.192286604307551,10.3726719065021,-0.605625997642343,0.561679132239641,0.635709548998211,-7.26955028980796
"ENSMUSG00000055424",0.192078853593808,4.17070755805352,0.624706530483173,0.54969820902771,0.624785615837636,-7.25697724091235
"ENSMUSG00000022015",-0.192074349432332,3.62274801007269,-0.485706597644389,0.640300871071296,0.705629283085973,-7.3403035265402
"ENSMUSG00000061371",-0.192012747101984,9.25133922120325,-0.929189563549471,0.380185807100821,0.463011276369628,-7.0108836726474
"ENSMUSG00000094651",-0.191658757258959,3.57809686760884,-0.451591886809244,0.663648752801391,0.726449274166228,-7.35776332068864
"ENSMUSG00000042439",0.191378126119963,8.74223363683956,0.636336631479437,0.542470068113684,0.618504119775405,-7.24914037237118
"ENSMUSG00000102748",-0.191048696104294,5.11125740497447,-0.583201983111307,0.575950925543782,0.648276123951975,-7.28387136831232
"ENSMUSG00000025351",-0.190913662739633,5.27741858767525,-0.731273017188195,0.48564096720318,0.564547407993607,-7.18035898452586
"ENSMUSG00000030541",-0.190763630914688,9.30300439018242,-0.986193677654653,0.353146802721682,0.436131524803981,-6.95598025153475
"ENSMUSG00000021040",0.190749003041086,9.16878234070921,1.04440417275727,0.327064820267587,0.409758486862868,-6.89729857230654
"ENSMUSG00000063659",-0.190456674838838,11.9338554268567,-1.50838386074838,0.170189876815297,0.240053609975521,-6.34854993036521
"ENSMUSG00000019857",-0.190280966728883,9.65456765194283,-1.08681741388525,0.309021677486382,0.392030464510327,-6.85294131102043
"ENSMUSG00000047264",-0.190254059532196,7.90930002252283,-0.88874831557275,0.400273923953924,0.482753756822203,-7.04823948464332
"ENSMUSG00000015766",0.190054780647879,9.03408354747811,1.26512686688528,0.241707257500684,0.320502863509615,-6.65275788442615
"ENSMUSG00000030615",-0.189448777684854,9.2133720360213,-1.04129579191348,0.328418842191378,0.411153972820212,-6.90049710328035
"ENSMUSG00000005374",0.18895531339478,9.72063277447693,1.49531445281251,0.173494766156675,0.243911344414065,-6.36568986503587
"ENSMUSG00000031451",0.188894944986021,6.73342067151663,0.554821815554647,0.594303915042196,0.664998890557019,-7.30128390605677
"ENSMUSG00000031983",-0.188759560170895,7.22910642948613,-1.08116668206273,0.311379278749322,0.393916284524715,-6.85892706330184
"ENSMUSG00000055538",-0.18813610030691,9.29844436188832,-0.96090598417784,0.364957805724554,0.448453445828414,-6.9806552746394
"ENSMUSG00000004508",-0.18803869640535,8.63015030647682,-0.879089851081791,0.405182925931561,0.487792766283416,-7.05696038815483
"ENSMUSG00000062352",0.187782092538605,9.43509365547595,1.05487518919961,0.322535550891009,0.405419135921739,-6.8864708563642
"ENSMUSG00000094122",-0.187683760836437,3.5390380779413,-0.273978856750814,0.791096861807622,0.837444938886783,-7.42883563607589
"ENSMUSG00000001768",0.187680988977371,7.51083112695822,0.891016355597802,0.399127400952971,0.482050166089232,-7.04618029349993
"ENSMUSG00000071451",0.187669810584561,8.30777123954662,0.768312933166095,0.464547540592788,0.54454323142407,-7.15125640239402
"ENSMUSG00000044757",0.187614785004092,3.52530047419155,0.378708679377879,0.714834685690653,0.770410438717279,-7.39099569273484
"ENSMUSG00000040322",-0.187429388073522,7.78236863896147,-1.2446396750785,0.248763005758114,0.328422799967527,-6.67682116336853
"ENSMUSG00000054920",-0.187052311517627,9.52716700001698,-1.28220502291496,0.235955051575849,0.314484272711447,-6.6324999490817
"ENSMUSG00000022508",-0.186900762330112,10.7409466778789,-1.69558653166235,0.128711876289127,0.191072822204193,-6.09459711854004
"ENSMUSG00000029922",0.186428181738142,10.9739988799458,1.03386771981638,0.331672157448429,0.414287717073901,-6.90811126682816
"ENSMUSG00000028644",-0.186306706207954,8.70068276366712,-0.799327335218091,0.447361936280475,0.527105048115743,-7.12593794855445
"ENSMUSG00000006567",-0.186248902233358,5.88102235987549,-0.25736344088583,0.803445504441254,0.847486891621141,-7.43374644231487
"ENSMUSG00000076608",-0.185652386288455,8.98891370671467,-0.817184150395391,0.437665781026241,0.518984462072328,-7.11097423691972
"ENSMUSG00000074521",0.185644642443185,6.1808658290991,0.645719516910227,0.536680158323301,0.613963535616098,-7.2427227348392
"ENSMUSG00000000168",0.185356172322759,9.61274625978821,0.871510272186024,0.409065397445894,0.491194080608361,-7.06374932875158
"ENSMUSG00000058625",-0.185101415168352,3.28976566032995,-0.331151066925358,0.749104893237847,0.800916519733455,-7.40964357879246
"ENSMUSG00000027978",0.18488863141656,6.81142685489397,0.698015408139968,0.505101603389931,0.583392777873882,-7.20541727457693
"ENSMUSG00000024480",-0.184622835490917,7.96871141807025,-0.753714258803339,0.472787590441581,0.551652652810351,-7.16287546642324
"ENSMUSG00000027227",-0.184417730184959,7.78747141014767,-0.602091782394959,0.563914843914136,0.637347557538208,-7.27184017318099
"ENSMUSG00000026643",-0.184354879971739,9.9277863300369,-1.2123590406697,0.260229337780436,0.341555175214467,-6.71419726476003
"ENSMUSG00000031924",0.183713379753989,11.2569723064829,1.37496707449783,0.206706616094703,0.282202333934714,-6.51943768819322
"ENSMUSG00000076575",-0.183699383434172,5.28151526471362,-0.375507815366594,0.71712079823605,0.772631092876096,-7.39232661752477
"ENSMUSG00000026822",-0.183693503194568,6.74751421834676,-0.300326546248902,0.77164472968987,0.820658970168695,-7.42043134077079
"ENSMUSG00000032913",-0.183418398469799,10.9528816550834,-1.29736916559922,0.23094503653852,0.308888986370271,-6.61436341559417
"ENSMUSG00000076677",0.183031697733872,11.2817649157295,0.46585798636021,0.653835445272986,0.717770790245458,-7.35060829107739
"ENSMUSG00000107310",-0.183014012913779,4.8149910007925,-0.56181118871711,0.589754315745069,0.660971684965766,-7.29706994581299
"ENSMUSG00000082766",0.183006927669625,5.52111912525583,0.349374161185707,0.735897820917991,0.789384128704011,-7.40278427114172
"ENSMUSG00000014470",-0.182462438110541,9.41797242017735,-1.29290560644865,0.232410266295245,0.310666699900417,-6.61971632287083
"ENSMUSG00000020189",-0.181947192312782,12.2830325277961,-1.60711672208941,0.146999808755649,0.212672647825625,-6.21649346192062
"ENSMUSG00000038990",-0.181906827484839,11.016246695235,-0.943874967800041,0.373077476437606,0.456301939390021,-6.99698779726654
"ENSMUSG00000109516",0.18181246925686,8.21232759329024,1.12140002558546,0.294900177970915,0.377331169421679,-6.81580956050966
"ENSMUSG00000039062",-0.181712696604707,6.80858272411754,-0.596827771252682,0.567254311985428,0.640411304519015,-7.2752281429838
"ENSMUSG00000063902",-0.181384296746466,4.29513201746107,-0.212872405105391,0.836792773840424,0.875746687115924,-7.44540556361511
"ENSMUSG00000096942",-0.181114999273172,3.34833359791864,-0.422223372606916,0.684068118281084,0.744161790943426,-7.37182584312507
"ENSMUSG00000050493",-0.180970564697171,3.87358031584373,-0.343116027042532,0.740423093578206,0.793120185331387,-7.40518009083288
"ENSMUSG00000015846",-0.180908289587366,9.6964761946295,-0.935818941149405,0.376964645684503,0.460406024337744,-7.00463230362566
"ENSMUSG00000032311",-0.180859920218466,6.66631943875595,-0.756883540092912,0.470990566623228,0.550024454337631,-7.16036940916087
"ENSMUSG00000021720",-0.18075132447071,5.22478741665732,-0.693305145218706,0.507897225184114,0.586127434792857,-7.20888311952957
"ENSMUSG00000061751",0.180598329785875,7.92907003305036,0.931303242029483,0.37915659323348,0.461987143327289,-7.00889438713074
"ENSMUSG00000043881",-0.180579686057325,9.38827532941272,-0.8139976394552,0.439385363190936,0.520572831683655,-7.11366499046095
"ENSMUSG00000067344",0.180511952605068,4.04973502344726,0.463122540117751,0.655711621946621,0.719486170019301,-7.35199656951625
"ENSMUSG00000095351",-0.180457504565922,9.64873686626697,-0.399724560113738,0.699901806499169,0.758374615649733,-7.38198717383878
"ENSMUSG00000072675",-0.180345400524825,3.20990171112458,-0.419523172778081,0.685959832727047,0.74585544599656,-7.373073479398
"ENSMUSG00000103823",-0.180107766949701,3.50974482092774,-0.281854115215713,0.785265577675146,0.832430135591238,-7.42640277600799
"ENSMUSG00000096780",0.180040249709593,8.21909098435995,1.10712402170515,0.300665899753711,0.383553201813063,-6.83124107071413
"ENSMUSG00000009630",-0.179926011747563,9.28038473414028,-0.982461089996437,0.354871775217441,0.437782239741752,-6.95965402466998
"ENSMUSG00000042079",0.179612582555418,13.786580594627,1.34002690380646,0.217334961729509,0.294016163161533,-6.56261030856493
"ENSMUSG00000029775",-0.178906242475735,9.5681465246802,-1.08602160108827,0.30935285023612,0.392305244151287,-6.85378570426648
"ENSMUSG00000070868",-0.17887343247367,5.32421958318271,-0.500945086586084,0.630005994208589,0.696975936727047,-7.33211754199927
"ENSMUSG00000108185",0.178609440115616,3.8746037988762,0.524861024249068,0.614021652966668,0.68302956498247,-7.31879259692472
"ENSMUSG00000082475",0.178590578028563,3.42365219098364,0.218056778341901,0.832887315692596,0.872378760762144,-7.44415907255421
"ENSMUSG00000038250",-0.178526980092981,11.5203516303133,-1.34567294513923,0.215586209969186,0.292112062894536,-6.55568095088785
"ENSMUSG00000020948",-0.178483980165659,9.93574146349112,-0.834054211828935,0.428639393042623,0.510490880618414,-7.09658140088362
"ENSMUSG00000060376",-0.178395384383782,9.37523455712485,-0.890307906154121,0.399485276691129,0.482194819966923,-7.04682396745777
"ENSMUSG00000083043",-0.178372864218651,5.45611769259667,-0.581217390252326,0.57722386040273,0.649388696572679,-7.28511498305154
"ENSMUSG00000051133",-0.178362732326947,5.34506472133374,-0.618588213768479,0.553523505311193,0.628195055414493,-7.26104745993436
"ENSMUSG00000063689",-0.178010080791476,6.7859088121142,-0.662364191383545,0.526501394555937,0.604034436240418,-7.23113065601091
"ENSMUSG00000032216",0.178005902396048,11.9411174977308,0.984684870565729,0.353843314787777,0.436874857410519,-6.95746659532632
"ENSMUSG00000044328",-0.177974783301934,6.73742487899154,-0.972119691678143,0.35968417829553,0.442767796686642,-6.96977542978934
"ENSMUSG00000036256",-0.177824349877215,7.53119330220646,-0.867282477246743,0.411242481766968,0.493202892318774,-7.06751505101812
"ENSMUSG00000095847",0.177712026838991,3.57991592372072,0.442945489599218,0.669630402967826,0.731710387669327,-7.36199696784918
"ENSMUSG00000049103",0.177344133018638,9.19488792507022,0.800283284889212,0.446839174402817,0.526761002979943,-7.12514398704193
"ENSMUSG00000038733",-0.177335939378484,12.4840443141519,-1.686985226703,0.130392931856222,0.193085536730754,-6.10658558009071
"ENSMUSG00000031754",0.177097837489541,9.81475090094889,0.926695923576199,0.381402677799188,0.464234252319748,-7.01322588963501
"ENSMUSG00000091462",-0.176603781025506,5.54638203174185,-0.718544867889774,0.493030991180283,0.571475326269902,-7.19007009271639
"ENSMUSG00000053964",-0.176536546886355,7.35105316986077,-0.875391503111532,0.407074018486409,0.489231814425224,-7.06027900182148
"ENSMUSG00000034327",-0.176288200702395,8.88066160559606,-1.03528807501526,0.331048153527405,0.413764875954676,-6.90665853452839
"ENSMUSG00000053603",0.17623105839194,5.19866201452811,0.544889468131527,0.600802119584179,0.670407840135645,-7.30718819117527
"ENSMUSG00000027367",-0.176065232261598,11.0758515206982,-1.04967900984908,0.324777021682404,0.407488648677373,-6.89185424317868
"ENSMUSG00000052376",-0.175908160726951,3.98875328821379,-0.401840952315101,0.698405543263889,0.756992902860258,-7.38105406271336
"ENSMUSG00000078180",-0.175619407495572,5.17491824794363,-0.561332152316413,0.590065520720163,0.661049605361588,-7.29736031699483
"ENSMUSG00000081855",0.175301270869483,6.18979399920545,0.37272987181189,0.719107320099967,0.774405870112372,-7.39347285455175
"ENSMUSG00000022565",-0.174858317666251,12.6913411067353,-1.42059999368355,0.1935078010414,0.267111756003125,-6.46203467220617
"ENSMUSG00000035268",-0.174759430778785,11.0703575371139,-1.51508104338193,0.168518294275533,0.238137284192911,-6.33973492772533
"ENSMUSG00000045382",-0.174167724591316,11.3808292649521,-0.664098841878786,0.525447426122523,0.603128389890552,-7.22990736236296
"ENSMUSG00000045930",-0.17385886451518,3.58537272975304,-0.318126748139753,0.758598850278932,0.808920106930882,-7.41432700998665
"ENSMUSG00000095197",-0.173679687997163,8.11836654512004,-0.422322520668655,0.683998701929907,0.744161790943426,-7.37177988577808
"ENSMUSG00000041712",-0.173391111368176,10.050022236303,-1.17139383231976,0.275406826468258,0.356950154207785,-6.76065175283248
"ENSMUSG00000006288",-0.173344096919452,10.1394904539643,-1.0003523222766,0.346661303073383,0.429438604096694,-6.94194610146628
"ENSMUSG00000020709",0.173313273483153,9.0810628287843,0.856609704976676,0.416774966912179,0.498702598884257,-7.07695392205088
"ENSMUSG00000076665",-0.173089281376683,8.10244398002433,-0.523142079087562,0.61516336083577,0.683980953889163,-7.31976968433927
"ENSMUSG00000107627",-0.172697018722975,3.74789357760809,-0.515547267088703,0.62022111745281,0.688943849007844,-7.32405091630753
"ENSMUSG00000095859",-0.1724322489648,3.94142402778717,-0.319078696742131,0.757903432485329,0.808520440433444,-7.41399089783962
"ENSMUSG00000032507",-0.17213034936679,7.4386003823695,-0.904334959085755,0.392442483765911,0.475401756382268,-7.034001772466
"ENSMUSG00000089715",-0.17156612912993,9.10967920511109,-1.32486120105382,0.222092742419208,0.299329088779126,-6.58113194223321
"ENSMUSG00000098052",0.171282252805024,3.66923485456946,0.394466793281746,0.703625020304016,0.761445028293601,-7.38428481763985
"ENSMUSG00000039115",-0.171183636688571,10.5201655409183,-0.909627455697122,0.389808737886056,0.472629291261281,-7.02912153995895
"ENSMUSG00000027712",-0.17108032359107,9.84068672661076,-1.08335020909318,0.310466587241062,0.393278413829697,-6.85661682132882
"ENSMUSG00000056962",0.170875541123497,10.4572970728799,1.40344022328156,0.198381981825312,0.272795142879465,-6.48375285107973
"ENSMUSG00000079557",-0.170812602091862,9.79274063557306,-1.31302236480342,0.225868600483709,0.303522012580933,-6.59549719594445
"ENSMUSG00000095054",-0.170550624044312,3.78990751070334,-0.357248685345878,0.730219322641671,0.784644895881087,-7.39971001492662
"ENSMUSG00000032575",-0.170540552839096,10.3071744530829,-1.294691030924,0.231823229202572,0.309942497770248,-6.61757659746687
"ENSMUSG00000018379",0.170258752669735,13.2930816804781,1.08556587328203,0.309542625040975,0.392473226491502,-6.85426904582609
"ENSMUSG00000037341",-0.170160148455338,11.7688816602453,-1.11790891261309,0.296301906853695,0.378810312209575,-6.81959653575872
"ENSMUSG00000026255",0.170133347050944,4.30130867597489,0.510124934504417,0.623845355216193,0.691948978380384,-7.32707168881248
"ENSMUSG00000039087",-0.170033052839102,11.5517102465483,-1.34737767259509,0.21506059199578,0.291572942781054,-6.55358515538826
"ENSMUSG00000037720",-0.169898988430775,10.3319993640798,-1.0095947865139,0.342476922960795,0.425178021833851,-6.93270127357582
"ENSMUSG00000093963",0.169804977203967,4.07493763377805,0.327480834471348,0.751775750005451,0.803145138227352,-7.41098187204757
"ENSMUSG00000024726",-0.169612925467733,9.10291862062644,-0.696075888125822,0.506251564280343,0.584425271778791,-7.20684690124129
"ENSMUSG00000068105",-0.169608644613197,12.4553071147152,-1.39178725919411,0.201752908446772,0.276431355951079,-6.49841092265017
"ENSMUSG00000032109",0.169565028999551,7.15253255881319,0.965223582923746,0.36292049056703,0.446270339271507,-6.97647801187046
"ENSMUSG00000081513",0.169514663045566,3.47494845250644,0.279765391650073,0.786810796475837,0.833810017682843,-7.42705462057251
"ENSMUSG00000041000",0.169331379918464,5.60345000483931,0.631095848740244,0.545720193343866,0.621088895465979,-7.25268801858499
"ENSMUSG00000031342",-0.16907359664766,7.89656626905848,-0.902390558928539,0.39341333060135,0.476409281690194,-7.03578890105274
"ENSMUSG00000086123",0.168831889956555,3.88905461881587,0.397112037698956,0.701750754813412,0.760137483227182,-7.38313249994255
"ENSMUSG00000070873",-0.168639498529642,6.97915708559795,-0.603902099156373,0.56276901268026,0.636357023550867,-7.27066876215175
"ENSMUSG00000029121",0.168555930104711,5.54905875260483,0.325478485243749,0.753234381977107,0.80407623503963,-7.41170587740984
"ENSMUSG00000044313",-0.168533537466255,4.60668543075217,-0.448029625880231,0.666110076057191,0.728514948086285,-7.35951698007081
"ENSMUSG00000042506",-0.168268642469206,10.4907058919199,-1.25489213647414,0.245210774551652,0.324483745725548,-6.66481189459147
"ENSMUSG00000062081",-0.168081067275525,6.17500810703416,-0.676705524207712,0.517826618606373,0.595979274658226,-7.22093119997503
"ENSMUSG00000027132",-0.167938240432997,8.65942029727674,-0.889790870031504,0.399746605229006,0.482280845053849,-7.04729346525581
"ENSMUSG00000094075",0.167734027115875,10.3567151561711,0.219359123523242,0.83190701336601,0.871885403662448,-7.44384128918435
"ENSMUSG00000023147",-0.167199643137236,7.87994194364314,-1.05465214619661,0.322631516034004,0.405465337089532,-6.88670234673079
"ENSMUSG00000056234",-0.166870632744148,12.0778877007431,-1.02379760326988,0.336122374257874,0.418807499803115,-6.91836726040474
"ENSMUSG00000062248",-0.166314108886924,7.68636293751859,-0.561685205482197,0.589836151697692,0.660971684965766,-7.2971463335739
"ENSMUSG00000037894",-0.166097064122109,10.6131047819355,-0.384001102689179,0.711061474230438,0.767126666153012,-7.38877120387381
"ENSMUSG00000032470",0.165728632379197,7.18908269271145,0.774083343328691,0.461317029699206,0.54159077993831,-7.14661079840091
"ENSMUSG00000037892",0.165442566797489,3.52985094842435,0.466215143322393,0.653590672958167,0.717618875808486,-7.35042645749864
"ENSMUSG00000001227",-0.165436643576737,5.84468377001943,-0.672846692050133,0.520152010666871,0.598152975490635,-7.22369474251532
"ENSMUSG00000024420",-0.165128199443632,5.20857508437768,-0.476045248855249,0.64687136957946,0.711267684470157,-7.3453700993967
"ENSMUSG00000019944",-0.165040011351803,7.9943460946043,-0.618884301519915,0.553338025772089,0.628088645862302,-7.26085132394648
"ENSMUSG00000106372",-0.164947153350687,3.89104489988781,-0.392599877881111,0.704949108856688,0.762636887432954,-7.38509362360621
"ENSMUSG00000063884",0.164890999291387,11.9888750818766,0.542559537945333,0.602332027757851,0.671896029660493,-7.30855889771326
"ENSMUSG00000052688",0.164886354369073,6.96801406944361,0.649097811541525,0.534604655238965,0.612202789143216,-7.24039137277112
"ENSMUSG00000080186",0.164766972267679,2.78135699092187,0.282358417917821,0.784892650784665,0.832163627894935,-7.42624468203785
"ENSMUSG00000040451",-0.16475761595585,11.8747207431365,-1.14400242833589,0.285953449932472,0.368708195281034,-6.79108559770463
"ENSMUSG00000034653",-0.164557954387623,10.6257742415637,-1.03972895789975,0.329103008952582,0.411784652897366,-6.90210663712807
"ENSMUSG00000051934",-0.163800921380989,4.62143934118551,-0.383925008619151,0.711115665411699,0.767126666153012,-7.3888033982015
"ENSMUSG00000024666",-0.163576684370942,7.56813726350743,-0.534465392504117,0.607663201683695,0.677181058605361,-7.31327830388119
"ENSMUSG00000094174",-0.163546260499268,3.97545957286004,-0.355420021301299,0.731536449935628,0.78581358575046,-7.40042985251591
"ENSMUSG00000032330",-0.163498252213801,9.67916446669469,-0.753104059407322,0.473134100096471,0.551868900947135,-7.16335692642496
"ENSMUSG00000046593",0.163073361036527,3.40840241657495,0.344428488933677,0.739473149026767,0.792474510881894,-7.40468111909057
"ENSMUSG00000061825",-0.161773002638144,3.41012473668288,-0.241988853233636,0.814924685302568,0.855920896465028,-7.43802135280492
"ENSMUSG00000082315",-0.161519409943315,8.74658059772633,-0.931193561865145,0.379209949276094,0.461987143327289,-7.00899770168945
"ENSMUSG00000031762",0.161303522943928,4.87482962567003,0.412285801383693,0.691041831048364,0.750674882458628,-7.37637974669179
"ENSMUSG00000022596",0.161107894815512,7.36863594825869,0.804123674798455,0.444743252762567,0.525013238220662,-7.12194623595136
"ENSMUSG00000074916",0.160987719874037,6.84860221782611,0.891273879308461,0.398997369227885,0.481978123914722,-7.04594621216647
"ENSMUSG00000076695",-0.160356000540256,9.92281277577009,-0.411931416284251,0.691291108022612,0.750826567444702,-7.37654022643792
"ENSMUSG00000062127",-0.160307189894707,7.17149441122958,-0.548442912808726,0.598472870361178,0.668412858352159,-7.30508719820137
"ENSMUSG00000026939",-0.160291532408815,6.90295247432996,-0.683882724746236,0.513518706804873,0.591916529910751,-7.21575377500571
"ENSMUSG00000002228",0.160094821298102,5.25875215521357,0.420156672948846,0.685515800688776,0.745618202528071,-7.37278145579341
"ENSMUSG00000027341",-0.159796508703565,9.16356148811988,-0.724334371853225,0.489660650650127,0.56853105046661,-7.1856714222223
"ENSMUSG00000051669",0.159732773334648,5.71830996702912,0.698155999554621,0.505018309462022,0.583392777873882,-7.20531350747847
"ENSMUSG00000060992",0.159392499383088,10.6469753756432,0.721019226516692,0.491588731421474,0.570189639697536,-7.18819394433023
"ENSMUSG00000049493",0.159315347317999,6.07671734631834,0.325743131359917,0.753041537059717,0.80407623503963,-7.41161043510635
"ENSMUSG00000000355",-0.159057558498546,9.31873632972892,-0.618914156931303,0.553319325342659,0.628088645862302,-7.26083154224167
